Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Day_Of_Week,Avg_Delay
MDW,41.785972,-87.752417,LIT,34.729444,-92.224306,2,19.26
DAL,32.847111,-96.851778,SAN,32.733556,-117.189667,0,10.63
CMH,39.997972,-82.891889,IAD,38.944533,-77.455811,0,20.23
LGB,33.817722,-118.151611,PHX,33.434278,-112.011583,4,-0.07
STL,38.748697,-90.370028,IAD,38.944533,-77.455811,1,6.77
PIT,40.491467,-80.232872,IAH,29.984433,-95.341442,2,5.66
HSV,34.6371944,-86.7750556,ORD,41.978603,-87.904842,3,20.53
BOS,42.364347,-71.005181,HOU,29.645419,-95.278889,2,4.54
RKS,41.5942,-109.065,DEN,39.861656,-104.673178,4,8.44
DCA,38.852083,-77.037722,PBI,26.683161,-80.095589,4,1.79
ATL,33.636719,-84.428067,OMA,41.303167,-95.894069,4,10.17
FAT,36.776194,-119.71814,SAN,32.733556,-117.189667,3,-3.81
IAD,38.944533,-77.455811,CMH,39.997972,-82.891889,0,20.16
BTV,44.471861,-73.153278,ORD,41.978603,-87.904842,5,15.73
PHX,33.434278,-112.011583,PHL,39.871944,-75.241139,1,8.10
BDL,41.938889,-72.683222,MDW,41.785972,-87.752417,6,7.46
JFK,40.639751,-73.778925,ORF,36.894611,-76.201222,6,18.91
CLE,41.411689,-81.849794,BTV,44.471861,-73.153278,5,-3.63
LAS,36.080056,-115.15225,DFW,32.896828,-97.037997,6,11.97
IAH,29.984433,-95.341442,SAT,29.533694,-98.469778,1,11.96
ATL,33.636719,-84.428067,DFW,32.896828,-97.037997,4,8.93
PIT,40.491467,-80.232872,PHL,39.871944,-75.241139,3,10.47
HDN,40.481181,-107.21766,EWR,40.6925,-74.168667,6,61.67
XNA,36.2818694,-94.3068111,ATL,33.636719,-84.428067,2,6.36
DEN,39.861656,-104.673178,IND,39.717331,-86.294383,3,15.18
BOS,42.364347,-71.005181,IAH,29.984433,-95.341442,2,12.80
DFW,32.896828,-97.037997,BOS,42.364347,-71.005181,6,10.99
SHV,32.446629,-93.8256,MEM,35.042417,-89.976667,0,22.66
TYS,35.810972,-83.994028,MDW,41.785972,-87.752417,1,-2.50
MCI,39.297606,-94.713905,ATL,33.636719,-84.428067,2,4.58
AUS,30.194528,-97.669889,HOU,29.645419,-95.278889,4,10.11
SDF,38.1740858,-85.7364989,STL,38.748697,-90.370028,5,2.60
AMA,35.219369,-101.705931,DEN,39.861656,-104.673178,4,12.31
BOS,42.364347,-71.005181,LAS,36.080056,-115.15225,1,12.49
LIT,34.729444,-92.224306,DTW,42.212444,-83.353389,0,6.81
GJT,39.122413,-108.526735,PHX,33.434278,-112.011583,2,-4.71
IAH,29.984433,-95.341442,JAC,43.607333333,-110.73775,4,22.97
LAX,33.942536,-118.408075,CLE,41.411689,-81.849794,1,11.06
MEM,35.042417,-89.976667,DAL,32.847111,-96.851778,0,6.78
DAY,39.902375,-84.219375,DFW,32.896828,-97.037997,1,3.44
LIH,21.975983,-159.338958,OAK,37.721278,-122.220722,3,-1.27
ATL,33.636719,-84.428067,ORF,36.894611,-76.201222,3,8.64
IAH,29.984433,-95.341442,SAV,32.127583,-81.202139,3,9.10
SFO,37.618972,-122.374889,LAS,36.080056,-115.15225,5,7.90
IAD,38.944533,-77.455811,BOS,42.364347,-71.005181,5,9.60
MKE,42.947222,-87.896583,SEA,47.449,-122.309306,2,7.37
DTW,42.212444,-83.353389,EWR,40.6925,-74.168667,0,19.82
IAD,38.944533,-77.455811,SYR,43.111187,-76.106311,3,14.85
MSN,43.139858,-89.337514,MSP,44.881956,-93.221767,3,4.23
CMH,39.997972,-82.891889,EWR,40.6925,-74.168667,2,16.79
RDU,35.877639,-78.787472,CMH,39.997972,-82.891889,6,1.96
LAS,36.080056,-115.15225,TUL,36.198389,-95.888111,1,17.96
SAT,29.533694,-98.469778,STL,38.748697,-90.370028,1,5.72
DCA,38.852083,-77.037722,DFW,32.896828,-97.037997,0,12.15
BNA,36.124472,-86.678194,PHX,33.434278,-112.011583,0,10.42
DAL,32.847111,-96.851778,ICT,37.649944,-97.433056,3,12.28
ORD,41.978603,-87.904842,SAV,32.127583,-81.202139,1,15.16
CRW,38.373147,-81.593189,DTW,42.212444,-83.353389,6,2.82
PDX,45.588722,-122.5975,JFK,40.639751,-73.778925,6,9.30
BOS,42.364347,-71.005181,RIC,37.505167,-77.319667,2,5.15
IPL,32.834219,-115.578744,LAX,33.942536,-118.408075,3,4.38
TPA,27.975472,-82.53325,EYW,24.556111,-81.759556,0,3.08
SJC,37.3626,-121.929022,BOS,42.364347,-71.005181,4,13.34
SLC,40.788389,-111.977772,MSN,43.139858,-89.337514,0,1.72
PHL,39.871944,-75.241139,SAN,32.733556,-117.189667,6,6.40
CMH,39.997972,-82.891889,FLL,26.072583,-80.15275,3,5.31
PDX,45.588722,-122.5975,PSP,33.829667,-116.506694,1,-0.77
EWR,40.6925,-74.168667,CMH,39.997972,-82.891889,5,5.37
BUF,42.940525,-78.732167,MDW,41.785972,-87.752417,0,12.02
LAX,33.942536,-118.408075,CLT,35.214,-80.943139,5,3.35
DEN,39.861656,-104.673178,JAC,43.607333333,-110.73775,1,11.78
SAN,32.733556,-117.189667,AUS,30.194528,-97.669889,5,15.45
ORD,41.978603,-87.904842,GJT,39.122413,-108.526735,4,70.50
XNA,36.2818694,-94.3068111,EWR,40.6925,-74.168667,4,19.43
BOS,42.364347,-71.005181,BNA,36.124472,-86.678194,2,7.55
PIT,40.491467,-80.232872,MIA,25.79325,-80.290556,4,11.95
MCO,28.429394,-81.308994,MHT,42.932556,-71.435667,4,16.87
LGA,40.777245,-73.872608,CLE,41.411689,-81.849794,5,2.57
SAN,32.733556,-117.189667,BNA,36.124472,-86.678194,0,15.89
DAY,39.902375,-84.219375,IAD,38.944533,-77.455811,4,12.26
LAS,36.080056,-115.15225,SNA,33.675667,-117.868222,3,10.63
ALB,42.748267,-73.801692,ORD,41.978603,-87.904842,5,11.26
IAH,29.984433,-95.341442,SDF,38.1740858,-85.7364989,3,9.43
LAS,36.080056,-115.15225,MCO,28.429394,-81.308994,5,12.04
CLE,41.411689,-81.849794,BUF,42.940525,-78.732167,0,15.12
DAL,32.847111,-96.851778,DEN,39.861656,-104.673178,4,12.59
STL,38.748697,-90.370028,MIA,25.79325,-80.290556,5,17.34
JFK,40.639751,-73.778925,SDF,38.1740858,-85.7364989,5,-3.33
TPA,27.975472,-82.53325,MDW,41.785972,-87.752417,2,10.57
BOI,43.564361,-116.222861,SLC,40.788389,-111.977772,0,5.37
LGA,40.777245,-73.872608,MCO,28.429394,-81.308994,0,13.33
DTW,42.212444,-83.353389,MHT,42.932556,-71.435667,4,5.76
SAN,32.733556,-117.189667,BNA,36.124472,-86.678194,1,10.24
CMH,39.997972,-82.891889,MEM,35.042417,-89.976667,4,-9.00
STL,38.748697,-90.370028,DCA,38.852083,-77.037722,0,8.43
LIT,34.729444,-92.224306,DEN,39.861656,-104.673178,1,15.76
ORD,41.978603,-87.904842,PHL,39.871944,-75.241139,1,13.00
DEN,39.861656,-104.673178,DTW,42.212444,-83.353389,3,12.35
FWA,40.978472,-85.195139,DTW,42.212444,-83.353389,6,5.29
MHT,42.932556,-71.435667,LAS,36.080056,-115.15225,5,17.86
TUL,36.198389,-95.888111,IAH,29.984433,-95.341442,0,8.28
SJC,37.3626,-121.929022,HNL,21.318681,-157.922428,3,-0.30
MDW,41.785972,-87.752417,JAN,32.311167,-90.075889,2,14.45
PDX,45.588722,-122.5975,KOA,19.738767,-156.045631,5,-3.22
PWM,43.646161,-70.309281,CLE,41.411689,-81.849794,0,7.81
HNL,21.318681,-157.922428,OAK,37.721278,-122.220722,6,5.00
MCI,39.297606,-94.713905,TPA,27.975472,-82.53325,0,15.52
CMH,39.997972,-82.891889,MDW,41.785972,-87.752417,1,6.98
EWR,40.6925,-74.168667,PHX,33.434278,-112.011583,0,15.53
IAH,29.984433,-95.341442,PDX,45.588722,-122.5975,5,14.51
MDW,41.785972,-87.752417,LIT,34.729444,-92.224306,6,14.74
AUS,30.194528,-97.669889,CLE,41.411689,-81.849794,2,11.67
SAT,29.533694,-98.469778,SEA,47.449,-122.309306,4,-1.46
PHL,39.871944,-75.241139,SEA,47.449,-122.309306,3,13.07
TYS,35.810972,-83.994028,MEM,35.042417,-89.976667,2,1.20
HOU,29.645419,-95.278889,BNA,36.124472,-86.678194,0,13.41
LAS,36.080056,-115.15225,SNA,33.675667,-117.868222,2,7.42
LGA,40.777245,-73.872608,SDF,38.1740858,-85.7364989,5,4.52
ASE,39.2232,-106.869,SFO,37.618972,-122.374889,5,28.66
LAS,36.080056,-115.15225,LAX,33.942536,-118.408075,5,8.24
MIA,25.79325,-80.290556,DFW,32.896828,-97.037997,3,10.45
SEA,47.449,-122.309306,SNA,33.675667,-117.868222,4,0.36
ORD,41.978603,-87.904842,GRR,42.880833,-85.522806,5,7.88
ORD,41.978603,-87.904842,ELP,31.80725,-106.377583,6,19.06
MCO,28.429394,-81.308994,AUS,30.194528,-97.669889,6,9.91
ATL,33.636719,-84.428067,RIC,37.505167,-77.319667,3,9.45
CLE,41.411689,-81.849794,MSP,44.881956,-93.221767,5,10.73
MOB,30.691231,-88.242814,DFW,32.896828,-97.037997,4,9.12
PHX,33.434278,-112.011583,ANC,61.174361,-149.996361,4,4.47
ORD,41.978603,-87.904842,IAD,38.944533,-77.455811,1,14.51
LGA,40.777245,-73.872608,DTW,42.212444,-83.353389,1,10.05
MKE,42.947222,-87.896583,MSP,44.881956,-93.221767,0,8.17
EWR,40.6925,-74.168667,XNA,36.2818694,-94.3068111,3,2.06
SAT,29.533694,-98.469778,MSY,29.993389,-90.258028,6,4.46
TPA,27.975472,-82.53325,HPN,41.066959,-73.707575,2,10.95
HOU,29.645419,-95.278889,SAT,29.533694,-98.469778,1,11.27
JFK,40.639751,-73.778925,ORD,41.978603,-87.904842,2,16.33
SLC,40.788389,-111.977772,SMF,38.695417,-121.590778,3,5.17
MSY,29.993389,-90.258028,BNA,36.124472,-86.678194,2,7.22
ISP,40.79525,-73.100222,FLL,26.072583,-80.15275,5,11.01
PHL,39.871944,-75.241139,EWR,40.6925,-74.168667,4,3.67
ORF,36.894611,-76.201222,IAD,38.944533,-77.455811,2,14.64
DEN,39.861656,-104.673178,FAT,36.776194,-119.71814,0,12.85
DTW,42.212444,-83.353389,CHA,35.035278,-85.203808,5,7.24
ASE,39.2232,-106.869,SFO,37.618972,-122.374889,0,20.43
MCI,39.297606,-94.713905,BWI,39.175361,-76.668333,3,15.45
SLC,40.788389,-111.977772,CVG,39.048836,-84.667822,4,2.30
JFK,40.639751,-73.778925,BTV,44.471861,-73.153278,4,10.20
PIT,40.491467,-80.232872,ORD,41.978603,-87.904842,0,13.96
SAT,29.533694,-98.469778,EWR,40.6925,-74.168667,1,24.00
XNA,36.2818694,-94.3068111,MEM,35.042417,-89.976667,2,-1.90
LAS,36.080056,-115.15225,SEA,47.449,-122.309306,0,6.63
MSY,29.993389,-90.258028,MCO,28.429394,-81.308994,3,14.97
MSP,44.881956,-93.221767,PHL,39.871944,-75.241139,5,3.60
CLT,35.214,-80.943139,LIT,34.729444,-92.224306,4,7.24
MIA,25.79325,-80.290556,LAX,33.942536,-118.408075,3,11.62
RSW,26.536167,-81.755167,ISP,40.79525,-73.100222,6,25.42
IAD,38.944533,-77.455811,CLE,41.411689,-81.849794,5,14.95
DFW,32.896828,-97.037997,GRR,42.880833,-85.522806,4,11.04
JFK,40.639751,-73.778925,PBI,26.683161,-80.095589,3,14.04
MDW,41.785972,-87.752417,HOU,29.645419,-95.278889,5,14.70
BOI,43.564361,-116.222861,SLC,40.788389,-111.977772,6,0.87
ATL,33.636719,-84.428067,RSW,26.536167,-81.755167,4,9.24
HOU,29.645419,-95.278889,SEA,47.449,-122.309306,0,22.71
DFW,32.896828,-97.037997,DSM,41.533972,-93.663083,3,12.17
MSP,44.881956,-93.221767,MSN,43.139858,-89.337514,6,6.79
HOU,29.645419,-95.278889,BOS,42.364347,-71.005181,3,17.37
SLC,40.788389,-111.977772,DEN,39.861656,-104.673178,1,8.48
MKE,42.947222,-87.896583,SEA,47.449,-122.309306,6,4.07
FAT,36.776194,-119.71814,PDX,45.588722,-122.5975,2,22.59
CVG,39.048836,-84.667822,DEN,39.861656,-104.673178,4,11.79
LAX,33.942536,-118.408075,GEG,47.619861,-117.533833,3,17.12
SMF,38.695417,-121.590778,SFO,37.618972,-122.374889,3,14.55
ATL,33.636719,-84.428067,EWR,40.6925,-74.168667,5,8.24
SLC,40.788389,-111.977772,CVG,39.048836,-84.667822,1,3.89
PHX,33.434278,-112.011583,ANC,61.174361,-149.996361,3,3.50
RIC,37.505167,-77.319667,ROA,37.325472,-79.975417,0,229.00
PHX,33.434278,-112.011583,YUM,32.656578,-114.60598,3,1.93
DAL,32.847111,-96.851778,ABQ,35.0402222,-106.6091944,1,15.39
FLL,26.072583,-80.15275,BUF,42.940525,-78.732167,3,19.28
LGA,40.777245,-73.872608,XNA,36.2818694,-94.3068111,4,12.94
ICT,37.649944,-97.433056,ATL,33.636719,-84.428067,4,11.08
MSN,43.139858,-89.337514,CVG,39.048836,-84.667822,6,0.24
BWI,39.175361,-76.668333,SEA,47.449,-122.309306,6,9.77
ORD,41.978603,-87.904842,SEA,47.449,-122.309306,0,15.67
FLL,26.072583,-80.15275,PIT,40.491467,-80.232872,6,19.85
CLT,35.214,-80.943139,ABQ,35.0402222,-106.6091944,4,10.00
MIA,25.79325,-80.290556,IAH,29.984433,-95.341442,6,10.14
IAH,29.984433,-95.341442,PIT,40.491467,-80.232872,6,11.06
OKC,35.393089,-97.600733,IAH,29.984433,-95.341442,0,13.66
MDW,41.785972,-87.752417,SJC,37.3626,-121.929022,3,16.01
BWI,39.175361,-76.668333,LIT,34.729444,-92.224306,0,14.75
SEA,47.449,-122.309306,SNA,33.675667,-117.868222,2,-1.70
KOA,19.738767,-156.045631,OGG,20.89865,-156.430458,4,-0.65
CMH,39.997972,-82.891889,LAX,33.942536,-118.408075,1,8.38
CMH,39.997972,-82.891889,TPA,27.975472,-82.53325,0,6.26
ORF,36.894611,-76.201222,LGA,40.777245,-73.872608,5,6.92
IAD,38.944533,-77.455811,CMH,39.997972,-82.891889,6,14.24
DCA,38.852083,-77.037722,MDW,41.785972,-87.752417,6,4.69
DTW,42.212444,-83.353389,MSP,44.881956,-93.221767,4,7.28
MSP,44.881956,-93.221767,BNA,36.124472,-86.678194,1,9.45
MEM,35.042417,-89.976667,MKE,42.947222,-87.896583,1,1.77
SEA,47.449,-122.309306,HDN,40.481181,-107.21766,3,-4.00
MDW,41.785972,-87.752417,CAK,40.9160833,-81.4421944,4,23.49
PHX,33.434278,-112.011583,GJT,39.122413,-108.526735,0,2.39
IAH,29.984433,-95.341442,LFT,30.205278,-91.987611,4,9.31
IAD,38.944533,-77.455811,MSP,44.881956,-93.221767,2,9.70
STL,38.748697,-90.370028,BOS,42.364347,-71.005181,6,11.15
CLT,35.214,-80.943139,PBI,26.683161,-80.095589,4,6.10
OAK,37.721278,-122.220722,LIH,21.975983,-159.338958,2,-3.22
OKC,35.393089,-97.600733,STL,38.748697,-90.370028,5,1.70
ELP,31.80725,-106.377583,SAT,29.533694,-98.469778,6,11.80
ATL,33.636719,-84.428067,BTR,30.533167,-91.149639,0,14.60
BWI,39.175361,-76.668333,STL,38.748697,-90.370028,1,10.78
SFO,37.618972,-122.374889,SBA,34.426211,-119.840372,4,14.77
LIT,34.729444,-92.224306,DTW,42.212444,-83.353389,6,4.90
HOU,29.645419,-95.278889,BOS,42.364347,-71.005181,2,15.41
LAN,42.7787,-84.587357,ATL,33.636719,-84.428067,5,10.86
BGM,42.208689,-75.979839,DTW,42.212444,-83.353389,6,4.61
LGA,40.777245,-73.872608,BOS,42.364347,-71.005181,3,5.47
DEN,39.861656,-104.673178,STL,38.748697,-90.370028,1,12.56
ORD,41.978603,-87.904842,MSP,44.881956,-93.221767,6,14.44
DFW,32.896828,-97.037997,AUS,30.194528,-97.669889,0,13.92
BDL,41.938889,-72.683222,LAX,33.942536,-118.408075,4,5.08
ANC,61.174361,-149.996361,LAS,36.080056,-115.15225,6,-2.01
CLE,41.411689,-81.849794,RSW,26.536167,-81.755167,6,8.74
ORD,41.978603,-87.904842,SNA,33.675667,-117.868222,5,9.64
SAN,32.733556,-117.189667,PDX,45.588722,-122.5975,0,1.38
CLT,35.214,-80.943139,SFO,37.618972,-122.374889,0,11.38
DFW,32.896828,-97.037997,ELP,31.80725,-106.377583,2,9.77
DEN,39.861656,-104.673178,RKS,41.5942,-109.065,4,6.06
MSP,44.881956,-93.221767,SNA,33.675667,-117.868222,0,3.20
MSP,44.881956,-93.221767,BHM,33.562942,-86.75355,6,27.52
MEM,35.042417,-89.976667,DTW,42.212444,-83.353389,4,7.95
PBI,26.683161,-80.095589,PIT,40.491467,-80.232872,4,10.86
ORD,41.978603,-87.904842,ELP,31.80725,-106.377583,2,17.37
STL,38.748697,-90.370028,RDU,35.877639,-78.787472,5,12.85
GJT,39.122413,-108.526735,DEN,39.861656,-104.673178,0,7.60
BOS,42.364347,-71.005181,RDU,35.877639,-78.787472,6,5.90
XNA,36.2818694,-94.3068111,IAH,29.984433,-95.341442,6,10.67
TYS,35.810972,-83.994028,ORD,41.978603,-87.904842,1,9.55
BHM,33.562942,-86.75355,DEN,39.861656,-104.673178,5,11.34
PHX,33.434278,-112.011583,IAH,29.984433,-95.341442,3,5.20
RNO,39.499108,-119.768108,LAS,36.080056,-115.15225,4,13.18
ORD,41.978603,-87.904842,JAC,43.607333333,-110.73775,1,24.13
DAL,32.847111,-96.851778,BHM,33.562942,-86.75355,4,14.33
BDL,41.938889,-72.683222,RSW,26.536167,-81.755167,2,6.41
TPA,27.975472,-82.53325,LGA,40.777245,-73.872608,2,15.43
CLT,35.214,-80.943139,ILM,34.270615,-77.902569,0,10.08
ILM,34.270615,-77.902569,LGA,40.777245,-73.872608,5,11.17
CVG,39.048836,-84.667822,PHX,33.434278,-112.011583,2,27.18
ABQ,35.0402222,-106.6091944,LAS,36.080056,-115.15225,1,9.00
GEG,47.619861,-117.533833,LAX,33.942536,-118.408075,3,4.47
DFW,32.896828,-97.037997,MAF,31.942528,-102.201914,5,8.11
ROC,43.118866,-77.672389,ATL,33.636719,-84.428067,1,4.09
JFK,40.639751,-73.778925,SAT,29.533694,-98.469778,3,18.71
DEN,39.861656,-104.673178,MEM,35.042417,-89.976667,1,7.80
JAX,30.494056,-81.687861,CVG,39.048836,-84.667822,5,-7.00
SEA,47.449,-122.309306,BNA,36.124472,-86.678194,5,10.85
SEA,47.449,-122.309306,COS,38.805805,-104.700778,4,4.39
MIA,25.79325,-80.290556,PHX,33.434278,-112.011583,4,12.28
DTW,42.212444,-83.353389,TPA,27.975472,-82.53325,4,7.98
SAN,32.733556,-117.189667,SJC,37.3626,-121.929022,4,13.92
TPA,27.975472,-82.53325,DAL,32.847111,-96.851778,3,8.79
EWR,40.6925,-74.168667,MYR,33.67975,-78.928333,6,8.00
MSP,44.881956,-93.221767,FNT,42.965424,-83.743629,1,2.04
FNT,42.965424,-83.743629,RSW,26.536167,-81.755167,1,9.00
SRQ,27.395444,-82.554389,ORD,41.978603,-87.904842,1,10.84
JAN,32.311167,-90.075889,DFW,32.896828,-97.037997,6,10.11
LGA,40.777245,-73.872608,CAK,40.9160833,-81.4421944,4,27.66
FLL,26.072583,-80.15275,CMH,39.997972,-82.891889,0,16.56
PHL,39.871944,-75.241139,FLL,26.072583,-80.15275,3,11.05
EWR,40.6925,-74.168667,DTW,42.212444,-83.353389,3,15.73
MSY,29.993389,-90.258028,SEA,47.449,-122.309306,5,-2.96
SLC,40.788389,-111.977772,RAP,44.045278,-103.057222,1,-3.07
IAD,38.944533,-77.455811,BNA,36.124472,-86.678194,5,10.60
IAH,29.984433,-95.341442,BRO,25.906833,-97.425861,4,7.87
SRQ,27.395444,-82.554389,EWR,40.6925,-74.168667,0,28.89
LIT,34.729444,-92.224306,ATL,33.636719,-84.428067,0,6.71
CVG,39.048836,-84.667822,ORD,41.978603,-87.904842,2,12.62
ABQ,35.0402222,-106.6091944,BWI,39.175361,-76.668333,0,11.71
PDX,45.588722,-122.5975,IAH,29.984433,-95.341442,5,3.31
PBI,26.683161,-80.095589,LGA,40.777245,-73.872608,1,18.69
MIA,25.79325,-80.290556,BDL,41.938889,-72.683222,4,11.77
PHL,39.871944,-75.241139,BDL,41.938889,-72.683222,2,1.69
DSM,41.533972,-93.663083,LAS,36.080056,-115.15225,2,7.11
BWI,39.175361,-76.668333,SDF,38.1740858,-85.7364989,0,15.63
ATL,33.636719,-84.428067,JAC,43.607333333,-110.73775,3,9.27
MCO,28.429394,-81.308994,HPN,41.066959,-73.707575,2,9.81
DFW,32.896828,-97.037997,AUS,30.194528,-97.669889,6,10.53
BNA,36.124472,-86.678194,SLC,40.788389,-111.977772,2,18.85
CHS,32.898647,-80.040528,FLL,26.072583,-80.15275,0,43.80
IAH,29.984433,-95.341442,OKC,35.393089,-97.600733,4,10.34
ORD,41.978603,-87.904842,PHX,33.434278,-112.011583,1,10.76
GSP,34.895556,-82.218889,DTW,42.212444,-83.353389,1,11.07
CHS,32.898647,-80.040528,DFW,32.896828,-97.037997,6,15.99
ROC,43.118866,-77.672389,ATL,33.636719,-84.428067,4,15.46
BRO,25.906833,-97.425861,IAH,29.984433,-95.341442,1,1.16
BHM,33.562942,-86.75355,MDW,41.785972,-87.752417,3,13.00
STL,38.748697,-90.370028,AUS,30.194528,-97.669889,1,17.97
MYR,33.67975,-78.928333,BOS,42.364347,-71.005181,4,1.72
LAX,33.942536,-118.408075,SJC,37.3626,-121.929022,4,11.77
ATL,33.636719,-84.428067,JFK,40.639751,-73.778925,4,16.09
MSY,29.993389,-90.258028,GPT,30.407278,-89.070111,5,255.00
DEN,39.861656,-104.673178,RDU,35.877639,-78.787472,6,12.85
MCO,28.429394,-81.308994,AUS,30.194528,-97.669889,4,7.89
TUL,36.198389,-95.888111,LAX,33.942536,-118.408075,4,-3.60
DFW,32.896828,-97.037997,MCO,28.429394,-81.308994,4,10.42
ORD,41.978603,-87.904842,ELP,31.80725,-106.377583,4,22.08
ORD,41.978603,-87.904842,LAX,33.942536,-118.408075,1,15.11
DEN,39.861656,-104.673178,CVG,39.048836,-84.667822,0,14.89
DFW,32.896828,-97.037997,BDL,41.938889,-72.683222,4,8.87
LAS,36.080056,-115.15225,GEG,47.619861,-117.533833,1,12.94
DFW,32.896828,-97.037997,JAC,43.607333333,-110.73775,5,16.20
RNO,39.499108,-119.768108,OAK,37.721278,-122.220722,6,7.35
FLL,26.072583,-80.15275,EWR,40.6925,-74.168667,6,12.15
FLL,26.072583,-80.15275,BWI,39.175361,-76.668333,6,13.22
MIA,25.79325,-80.290556,PHX,33.434278,-112.011583,6,8.71
ATL,33.636719,-84.428067,MSP,44.881956,-93.221767,1,8.77
BWI,39.175361,-76.668333,PDX,45.588722,-122.5975,5,13.19
SFO,37.618972,-122.374889,BOS,42.364347,-71.005181,6,11.55
SLC,40.788389,-111.977772,SAT,29.533694,-98.469778,2,2.58
PBI,26.683161,-80.095589,PHL,39.871944,-75.241139,4,8.88
MDW,41.785972,-87.752417,AUS,30.194528,-97.669889,5,13.43
MKE,42.947222,-87.896583,STL,38.748697,-90.370028,3,13.59
OKC,35.393089,-97.600733,CLE,41.411689,-81.849794,0,6.16
SAN,32.733556,-117.189667,SJC,37.3626,-121.929022,2,7.74
IND,39.717331,-86.294383,MIA,25.79325,-80.290556,3,16.71
SJC,37.3626,-121.929022,HNL,21.318681,-157.922428,2,-0.40
ORD,41.978603,-87.904842,MSP,44.881956,-93.221767,2,15.99
MEM,35.042417,-89.976667,MDW,41.785972,-87.752417,1,6.62
CLT,35.214,-80.943139,LAX,33.942536,-118.408075,4,8.75
MHT,42.932556,-71.435667,BWI,39.175361,-76.668333,4,8.08
CMH,39.997972,-82.891889,DFW,32.896828,-97.037997,0,10.07
PBI,26.683161,-80.095589,BWI,39.175361,-76.668333,6,14.21
TUL,36.198389,-95.888111,ORD,41.978603,-87.904842,4,13.45
JFK,40.639751,-73.778925,LGB,33.817722,-118.151611,3,9.81
IAH,29.984433,-95.341442,MSY,29.993389,-90.258028,1,10.15
HOU,29.645419,-95.278889,LAS,36.080056,-115.15225,2,11.02
TPA,27.975472,-82.53325,STL,38.748697,-90.370028,6,9.38
HNL,21.318681,-157.922428,SMF,38.695417,-121.590778,0,7.24
DAY,39.902375,-84.219375,LGA,40.777245,-73.872608,2,11.55
HSV,34.6371944,-86.7750556,IAD,38.944533,-77.455811,3,16.17
PWM,43.646161,-70.309281,JFK,40.639751,-73.778925,5,6.94
ORD,41.978603,-87.904842,LAN,42.7787,-84.587357,1,15.77
HOU,29.645419,-95.278889,MAF,31.942528,-102.201914,5,10.32
SEA,47.449,-122.309306,EWR,40.6925,-74.168667,5,6.72
ATL,33.636719,-84.428067,IAD,38.944533,-77.455811,3,9.94
MIA,25.79325,-80.290556,DTW,42.212444,-83.353389,1,7.31
ATL,33.636719,-84.428067,DCA,38.852083,-77.037722,0,10.08
LGA,40.777245,-73.872608,MYR,33.67975,-78.928333,0,14.34
SEA,47.449,-122.309306,CLE,41.411689,-81.849794,0,0.00
SAN,32.733556,-117.189667,FAT,36.776194,-119.71814,2,17.57
FLL,26.072583,-80.15275,ATL,33.636719,-84.428067,4,7.15
IAD,38.944533,-77.455811,JAC,43.607333333,-110.73775,2,9.25
DFW,32.896828,-97.037997,EGE,39.642556,-106.917694,3,21.38
PHL,39.871944,-75.241139,BNA,36.124472,-86.678194,2,13.92
DCA,38.852083,-77.037722,LAS,36.080056,-115.15225,2,2.66
LIT,34.729444,-92.224306,HOU,29.645419,-95.278889,3,6.24
GEG,47.619861,-117.533833,PHX,33.434278,-112.011583,5,1.14
MSY,29.993389,-90.258028,FLL,26.072583,-80.15275,6,16.80
MHT,42.932556,-71.435667,ATL,33.636719,-84.428067,4,4.28
OAK,37.721278,-122.220722,BWI,39.175361,-76.668333,4,18.52
HOU,29.645419,-95.278889,LAX,33.942536,-118.408075,0,15.37
SLC,40.788389,-111.977772,BUR,34.200667,-118.358667,3,-0.23
MEM,35.042417,-89.976667,CVG,39.048836,-84.667822,5,-1.12
TYS,35.810972,-83.994028,DTW,42.212444,-83.353389,0,2.23
DFW,32.896828,-97.037997,OKC,35.393089,-97.600733,2,11.20
JFK,40.639751,-73.778925,SAV,32.127583,-81.202139,2,3.56
DTW,42.212444,-83.353389,MSP,44.881956,-93.221767,6,6.86
LAX,33.942536,-118.408075,GEG,47.619861,-117.533833,0,13.59
LAX,33.942536,-118.408075,SLC,40.788389,-111.977772,6,10.68
OKC,35.393089,-97.600733,HOU,29.645419,-95.278889,6,12.41
ORD,41.978603,-87.904842,JFK,40.639751,-73.778925,3,19.21
BFL,35.433598,-119.05677,IAH,29.984433,-95.341442,0,6.19
SEA,47.449,-122.309306,EWR,40.6925,-74.168667,6,8.77
MSP,44.881956,-93.221767,OKC,35.393089,-97.600733,6,5.50
ATL,33.636719,-84.428067,MSY,29.993389,-90.258028,6,6.85
RDU,35.877639,-78.787472,LAS,36.080056,-115.15225,5,10.16
DFW,32.896828,-97.037997,GSO,36.09775,-79.937306,6,11.43
JFK,40.639751,-73.778925,MSY,29.993389,-90.258028,3,12.70
IAH,29.984433,-95.341442,LAS,36.080056,-115.15225,5,11.48
GEG,47.619861,-117.533833,LAS,36.080056,-115.15225,4,13.67
DAL,32.847111,-96.851778,CHS,32.898647,-80.040528,3,19.28
DTW,42.212444,-83.353389,PWM,43.646161,-70.309281,0,10.77
LAS,36.080056,-115.15225,PSP,33.829667,-116.506694,1,0.04
