Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Time_Of_Day,Avg_Delay
FNT,42.965424,-83.743629,MCO,28.429394,-81.308994,14,8.64
SYR,43.111187,-76.106311,DTW,42.212444,-83.353389,6,4.98
ABQ,35.0402222,-106.6091944,HOU,29.645419,-95.278889,14,11.14
DEN,39.861656,-104.673178,ATL,33.636719,-84.428067,19,24.68
OAK,37.721278,-122.220722,MSY,29.993389,-90.258028,16,19.35
ATL,33.636719,-84.428067,MSN,43.139858,-89.337514,19,11.25
PHX,33.434278,-112.011583,SFO,37.618972,-122.374889,14,13.74
MDW,41.785972,-87.752417,CMH,39.997972,-82.891889,22,13.28
MSP,44.881956,-93.221767,SAT,29.533694,-98.469778,20,51.00
BUF,42.940525,-78.732167,LAS,36.080056,-115.15225,17,20.44
IAH,29.984433,-95.341442,PHX,33.434278,-112.011583,18,8.46
ISP,40.79525,-73.100222,TPA,27.975472,-82.53325,8,-0.06
MDW,41.785972,-87.752417,DCA,38.852083,-77.037722,10,4.34
CLE,41.411689,-81.849794,SEA,47.449,-122.309306,16,18.12
ORD,41.978603,-87.904842,STL,38.748697,-90.370028,11,11.21
BMI,40.477111,-88.915917,ORD,41.978603,-87.904842,8,-5.00
JFK,40.639751,-73.778925,ROC,43.118866,-77.672389,13,8.25
DFW,32.896828,-97.037997,SPI,39.8441,-89.677889,12,6.74
CLE,41.411689,-81.849794,ATL,33.636719,-84.428067,14,7.41
SHV,32.446629,-93.8256,IAH,29.984433,-95.341442,16,29.86
BUF,42.940525,-78.732167,LGA,40.777245,-73.872608,8,3.00
IND,39.717331,-86.294383,DCA,38.852083,-77.037722,8,2.96
BOI,43.564361,-116.222861,SEA,47.449,-122.309306,8,2.45
LGA,40.777245,-73.872608,DCA,38.852083,-77.037722,15,7.83
DEN,39.861656,-104.673178,ICT,37.649944,-97.433056,13,9.07
CLT,35.214,-80.943139,LAX,33.942536,-118.408075,10,58.00
BOS,42.364347,-71.005181,SEA,47.449,-122.309306,16,11.75
CLT,35.214,-80.943139,IAH,29.984433,-95.341442,15,20.43
PDX,45.588722,-122.5975,DAL,32.847111,-96.851778,12,3.62
SBP,35.2368,-120.642,PHX,33.434278,-112.011583,6,-0.46
OGG,20.89865,-156.430458,DFW,32.896828,-97.037997,16,18.56
EWR,40.6925,-74.168667,SAV,32.127583,-81.202139,8,4.64
HOU,29.645419,-95.278889,OAK,37.721278,-122.220722,21,19.58
EWR,40.6925,-74.168667,DEN,39.861656,-104.673178,12,9.90
BWI,39.175361,-76.668333,CMH,39.997972,-82.891889,17,19.32
SAT,29.533694,-98.469778,MSY,29.993389,-90.258028,9,-3.67
SEA,47.449,-122.309306,MIA,25.79325,-80.290556,21,39.01
LGA,40.777245,-73.872608,EYW,24.556111,-81.759556,10,9.42
LAS,36.080056,-115.15225,OAK,37.721278,-122.220722,21,25.62
LAS,36.080056,-115.15225,LAX,33.942536,-118.408075,16,14.82
CLT,35.214,-80.943139,ORD,41.978603,-87.904842,19,23.28
BUF,42.940525,-78.732167,PHX,33.434278,-112.011583,7,5.58
SAT,29.533694,-98.469778,LAS,36.080056,-115.15225,7,-0.58
JFK,40.639751,-73.778925,LAX,33.942536,-118.408075,11,2.26
LGA,40.777245,-73.872608,RDU,35.877639,-78.787472,9,3.15
OKC,35.393089,-97.600733,DTW,42.212444,-83.353389,11,10.96
MDW,41.785972,-87.752417,SAN,32.733556,-117.189667,17,28.43
MDW,41.785972,-87.752417,SFO,37.618972,-122.374889,15,20.23
MDW,41.785972,-87.752417,CLT,35.214,-80.943139,17,18.05
TUS,32.116083,-110.941028,SFO,37.618972,-122.374889,11,22.80
SFO,37.618972,-122.374889,PDX,45.588722,-122.5975,9,0.45
DFW,32.896828,-97.037997,IAD,38.944533,-77.455811,20,16.95
IAD,38.944533,-77.455811,MDW,41.785972,-87.752417,14,14.72
BNA,36.124472,-86.678194,MSP,44.881956,-93.221767,6,1.77
ATL,33.636719,-84.428067,LAS,36.080056,-115.15225,14,16.31
FLL,26.072583,-80.15275,CLT,35.214,-80.943139,21,17.85
BWI,39.175361,-76.668333,PIT,40.491467,-80.232872,18,53.09
CVG,39.048836,-84.667822,ORD,41.978603,-87.904842,20,15.43
LIH,21.975983,-159.338958,SEA,47.449,-122.309306,12,-1.23
PHL,39.871944,-75.241139,DTW,42.212444,-83.353389,17,16.06
SAN,32.733556,-117.189667,LAX,33.942536,-118.408075,15,2.21
FLL,26.072583,-80.15275,MKE,42.947222,-87.896583,15,17.58
OKC,35.393089,-97.600733,DAL,32.847111,-96.851778,10,5.00
EWR,40.6925,-74.168667,PVD,41.732581,-71.420383,21,22.19
EWR,40.6925,-74.168667,CLE,41.411689,-81.849794,14,14.64
RIC,37.505167,-77.319667,EWR,40.6925,-74.168667,15,6.94
EWR,40.6925,-74.168667,IND,39.717331,-86.294383,21,23.11
RDU,35.877639,-78.787472,DFW,32.896828,-97.037997,6,-0.72
DTW,42.212444,-83.353389,JFK,40.639751,-73.778925,17,33.51
TPA,27.975472,-82.53325,CLT,35.214,-80.943139,21,4.96
CLT,35.214,-80.943139,IAD,38.944533,-77.455811,19,20.24
BWI,39.175361,-76.668333,ABQ,35.0402222,-106.6091944,20,39.88
CLT,35.214,-80.943139,MEM,35.042417,-89.976667,21,18.22
DEN,39.861656,-104.673178,DRO,37.151516,-107.75377,16,7.93
SDF,38.1740858,-85.7364989,TPA,27.975472,-82.53325,20,42.50
PHX,33.434278,-112.011583,ONT,34.056,-117.601194,17,14.47
SMF,38.695417,-121.590778,DEN,39.861656,-104.673178,18,18.87
LAX,33.942536,-118.408075,IAH,29.984433,-95.341442,5,0.71
LAS,36.080056,-115.15225,ORD,41.978603,-87.904842,14,17.13
GRB,44.485072,-88.129589,ORD,41.978603,-87.904842,20,-1.00
DCA,38.852083,-77.037722,AUS,30.194528,-97.669889,17,12.17
ORD,41.978603,-87.904842,CMH,39.997972,-82.891889,16,17.49
DEN,39.861656,-104.673178,LBB,33.663639,-101.822778,17,12.12
OKC,35.393089,-97.600733,PHX,33.434278,-112.011583,11,3.38
JFK,40.639751,-73.778925,AUS,30.194528,-97.669889,12,16.83
ORD,41.978603,-87.904842,DSM,41.533972,-93.663083,14,17.99
PDX,45.588722,-122.5975,SEA,47.449,-122.309306,13,4.92
SMF,38.695417,-121.590778,LAS,36.080056,-115.15225,20,16.12
DFW,32.896828,-97.037997,XNA,36.2818694,-94.3068111,19,19.91
GJT,39.122413,-108.526735,IAH,29.984433,-95.341442,11,8.31
GSO,36.09775,-79.937306,DFW,32.896828,-97.037997,6,-0.15
HOU,29.645419,-95.278889,IND,39.717331,-86.294383,7,-0.62
PBI,26.683161,-80.095589,BOS,42.364347,-71.005181,12,16.89
TPA,27.975472,-82.53325,PIT,40.491467,-80.232872,22,22.41
ATL,33.636719,-84.428067,BWI,39.175361,-76.668333,19,16.94
JAX,30.494056,-81.687861,DEN,39.861656,-104.673178,7,-4.22
MCO,28.429394,-81.308994,MKE,42.947222,-87.896583,8,0.11
ISP,40.79525,-73.100222,TPA,27.975472,-82.53325,11,8.40
DFW,32.896828,-97.037997,CRW,38.373147,-81.593189,12,11.63
MSY,29.993389,-90.258028,IAD,38.944533,-77.455811,12,9.55
CLT,35.214,-80.943139,DCA,38.852083,-77.037722,9,1.22
SRQ,27.395444,-82.554389,ATL,33.636719,-84.428067,16,13.84
STL,38.748697,-90.370028,PHL,39.871944,-75.241139,20,25.09
ORF,36.894611,-76.201222,LGA,40.777245,-73.872608,8,3.48
ATL,33.636719,-84.428067,MOB,30.691231,-88.242814,20,11.86
PDX,45.588722,-122.5975,DTW,42.212444,-83.353389,7,-2.33
CAK,40.9160833,-81.4421944,DCA,38.852083,-77.037722,8,-4.00
BUR,34.200667,-118.358667,SMF,38.695417,-121.590778,14,9.37
SFO,37.618972,-122.374889,ONT,34.056,-117.601194,14,15.89
DCA,38.852083,-77.037722,BNA,36.124472,-86.678194,15,6.18
HOU,29.645419,-95.278889,PHX,33.434278,-112.011583,11,10.31
STL,38.748697,-90.370028,OKC,35.393089,-97.600733,18,38.00
DEN,39.861656,-104.673178,TPA,27.975472,-82.53325,17,22.42
DEN,39.861656,-104.673178,DSM,41.533972,-93.663083,0,-3.00
ELP,31.80725,-106.377583,DAL,32.847111,-96.851778,12,8.48
BTV,44.471861,-73.153278,LGA,40.777245,-73.872608,14,22.26
ATL,33.636719,-84.428067,HOU,29.645419,-95.278889,14,8.70
BOS,42.364347,-71.005181,MSY,29.993389,-90.258028,12,6.85
CLE,41.411689,-81.849794,MDW,41.785972,-87.752417,8,0.40
PBI,26.683161,-80.095589,DEN,39.861656,-104.673178,17,11.53
RSW,26.536167,-81.755167,MKE,42.947222,-87.896583,18,23.32
ELP,31.80725,-106.377583,SAT,29.533694,-98.469778,16,10.79
OKC,35.393089,-97.600733,ORD,41.978603,-87.904842,16,31.34
BNA,36.124472,-86.678194,CHS,32.898647,-80.040528,17,19.50
EWR,40.6925,-74.168667,ORD,41.978603,-87.904842,16,21.80
DTW,42.212444,-83.353389,ROA,37.325472,-79.975417,10,2.46
MCI,39.297606,-94.713905,PHX,33.434278,-112.011583,5,1.73
ORF,36.894611,-76.201222,EWR,40.6925,-74.168667,10,9.93
IAH,29.984433,-95.341442,FLL,26.072583,-80.15275,8,7.36
CRP,27.770361,-97.501222,DFW,32.896828,-97.037997,21,11.00
ATL,33.636719,-84.428067,AUS,30.194528,-97.669889,10,4.98
GEG,47.619861,-117.533833,DEN,39.861656,-104.673178,10,-7.62
CLT,35.214,-80.943139,MEM,35.042417,-89.976667,8,-7.12
CAK,40.9160833,-81.4421944,RSW,26.536167,-81.755167,17,-11.00
CLE,41.411689,-81.849794,SEA,47.449,-122.309306,19,15.75
SAT,29.533694,-98.469778,ATL,33.636719,-84.428067,20,0.63
LAX,33.942536,-118.408075,SMF,38.695417,-121.590778,13,9.89
TPA,27.975472,-82.53325,CLE,41.411689,-81.849794,15,9.95
DCA,38.852083,-77.037722,MDW,41.785972,-87.752417,12,3.43
ATL,33.636719,-84.428067,MHT,42.932556,-71.435667,20,9.28
DFW,32.896828,-97.037997,SPI,39.8441,-89.677889,19,8.85
BDL,41.938889,-72.683222,BWI,39.175361,-76.668333,8,1.34
HNL,21.318681,-157.922428,SAN,32.733556,-117.189667,14,4.38
PHL,39.871944,-75.241139,DFW,32.896828,-97.037997,21,25.62
BOI,43.564361,-116.222861,LAX,33.942536,-118.408075,20,12.80
ATL,33.636719,-84.428067,SHV,32.446629,-93.8256,18,14.32
RDU,35.877639,-78.787472,HOU,29.645419,-95.278889,13,7.58
LGA,40.777245,-73.872608,DAY,39.902375,-84.219375,21,10.10
EWR,40.6925,-74.168667,IAH,29.984433,-95.341442,9,4.74
PHX,33.434278,-112.011583,FAT,36.776194,-119.71814,14,2.44
PDX,45.588722,-122.5975,PHX,33.434278,-112.011583,5,-0.24
MDW,41.785972,-87.752417,MEM,35.042417,-89.976667,10,8.98
RIC,37.505167,-77.319667,MSP,44.881956,-93.221767,10,10.67
GPT,30.407278,-89.070111,DFW,32.896828,-97.037997,14,13.24
LAS,36.080056,-115.15225,IND,39.717331,-86.294383,15,35.54
HSV,34.6371944,-86.7750556,DCA,38.852083,-77.037722,10,3.42
MSP,44.881956,-93.221767,MCI,39.297606,-94.713905,5,0.29
RSW,26.536167,-81.755167,DFW,32.896828,-97.037997,17,10.18
CLT,35.214,-80.943139,LAX,33.942536,-118.408075,19,13.63
DAL,32.847111,-96.851778,ABQ,35.0402222,-106.6091944,18,24.90
RKS,41.5942,-109.065,DEN,39.861656,-104.673178,15,9.71
PHX,33.434278,-112.011583,ELP,31.80725,-106.377583,22,12.47
BMI,40.477111,-88.915917,DTW,42.212444,-83.353389,6,1.29
ATL,33.636719,-84.428067,MSP,44.881956,-93.221767,6,12.79
AUS,30.194528,-97.669889,SFO,37.618972,-122.374889,19,29.62
BNA,36.124472,-86.678194,DAL,32.847111,-96.851778,8,3.16
GRB,44.485072,-88.129589,ATL,33.636719,-84.428067,16,14.76
RIC,37.505167,-77.319667,DFW,32.896828,-97.037997,5,14.27
ORD,41.978603,-87.904842,MSY,29.993389,-90.258028,9,10.00
PIT,40.491467,-80.232872,MEM,35.042417,-89.976667,6,1.00
DTW,42.212444,-83.353389,IAD,38.944533,-77.455811,21,2.40
OAK,37.721278,-122.220722,LAX,33.942536,-118.408075,8,3.78
IAD,38.944533,-77.455811,ROA,37.325472,-79.975417,13,89.50
MCI,39.297606,-94.713905,IND,39.717331,-86.294383,21,30.87
FLL,26.072583,-80.15275,IND,39.717331,-86.294383,8,13.50
TPA,27.975472,-82.53325,MKE,42.947222,-87.896583,7,-3.22
CLT,35.214,-80.943139,JAX,30.494056,-81.687861,22,5.03
JAX,30.494056,-81.687861,FLL,26.072583,-80.15275,19,43.61
ATL,33.636719,-84.428067,MYR,33.67975,-78.928333,10,6.93
BQK,31.2588,-81.4665,ATL,33.636719,-84.428067,7,7.81
MDW,41.785972,-87.752417,ORF,36.894611,-76.201222,8,18.22
MKE,42.947222,-87.896583,PHX,33.434278,-112.011583,18,26.00
CLT,35.214,-80.943139,ORD,41.978603,-87.904842,12,15.11
MCO,28.429394,-81.308994,SEA,47.449,-122.309306,8,-5.00
SAN,32.733556,-117.189667,MSY,29.993389,-90.258028,11,8.52
PDX,45.588722,-122.5975,RNO,39.499108,-119.768108,7,4.45
PHL,39.871944,-75.241139,RDU,35.877639,-78.787472,11,-4.27
MQT,46.353611,-87.395278,DTW,42.212444,-83.353389,17,14.73
SMF,38.695417,-121.590778,SNA,33.675667,-117.868222,13,8.89
MHT,42.932556,-71.435667,ORD,41.978603,-87.904842,11,-4.43
LAS,36.080056,-115.15225,OAK,37.721278,-122.220722,19,19.45
CLT,35.214,-80.943139,TPA,27.975472,-82.53325,13,5.42
PHX,33.434278,-112.011583,CLE,41.411689,-81.849794,22,18.11
RSW,26.536167,-81.755167,CAK,40.9160833,-81.4421944,18,15.42
JFK,40.639751,-73.778925,JAX,30.494056,-81.687861,14,14.98
LAX,33.942536,-118.408075,HNL,21.318681,-157.922428,6,5.33
BMI,40.477111,-88.915917,DEN,39.861656,-104.673178,12,10.30
LAS,36.080056,-115.15225,CMH,39.997972,-82.891889,15,22.15
CHS,32.898647,-80.040528,ATL,33.636719,-84.428067,12,3.99
LGA,40.777245,-73.872608,RDU,35.877639,-78.787472,7,-2.72
SFO,37.618972,-122.374889,ORD,41.978603,-87.904842,17,17.44
OKC,35.393089,-97.600733,DAL,32.847111,-96.851778,19,21.95
LAS,36.080056,-115.15225,LGB,33.817722,-118.151611,14,13.75
JFK,40.639751,-73.778925,BUF,42.940525,-78.732167,12,7.93
GEG,47.619861,-117.533833,PHX,33.434278,-112.011583,10,13.96
CRW,38.373147,-81.593189,ATL,33.636719,-84.428067,17,10.10
MFE,26.175833,-98.238611,IAH,29.984433,-95.341442,11,9.72
MYR,33.67975,-78.928333,CLT,35.214,-80.943139,6,-5.67
CLT,35.214,-80.943139,DTW,42.212444,-83.353389,10,4.84
SAN,32.733556,-117.189667,PHX,33.434278,-112.011583,16,10.44
STL,38.748697,-90.370028,BWI,39.175361,-76.668333,10,6.22
LAX,33.942536,-118.408075,ANC,61.174361,-149.996361,23,-0.07
JFK,40.639751,-73.778925,CHS,32.898647,-80.040528,18,15.72
EWR,40.6925,-74.168667,CHS,32.898647,-80.040528,6,-4.33
LAX,33.942536,-118.408075,MRY,36.587,-121.842944,13,7.58
DTW,42.212444,-83.353389,BWI,39.175361,-76.668333,15,11.16
ORD,41.978603,-87.904842,LAS,36.080056,-115.15225,22,17.44
CLT,35.214,-80.943139,SRQ,27.395444,-82.554389,16,51.75
LAX,33.942536,-118.408075,HNL,21.318681,-157.922428,15,16.92
FLL,26.072583,-80.15275,BWI,39.175361,-76.668333,23,-4.00
DFW,32.896828,-97.037997,RDU,35.877639,-78.787472,6,6.06
RNO,39.499108,-119.768108,DEN,39.861656,-104.673178,6,-1.32
ATL,33.636719,-84.428067,FLL,26.072583,-80.15275,8,3.29
CHS,32.898647,-80.040528,BWI,39.175361,-76.668333,14,11.73
ORD,41.978603,-87.904842,AUS,30.194528,-97.669889,15,12.38
PBI,26.683161,-80.095589,BOS,42.364347,-71.005181,19,27.28
GRR,42.880833,-85.522806,LGA,40.777245,-73.872608,5,47.00
ATL,33.636719,-84.428067,BWI,39.175361,-76.668333,10,5.24
ELP,31.80725,-106.377583,SAN,32.733556,-117.189667,11,10.69
SLC,40.788389,-111.977772,ATL,33.636719,-84.428067,15,7.27
JAX,30.494056,-81.687861,BOS,42.364347,-71.005181,6,-6.71
HPN,41.066959,-73.707575,DCA,38.852083,-77.037722,8,-6.00
LAS,36.080056,-115.15225,SEA,47.449,-122.309306,7,-0.36
MIA,25.79325,-80.290556,GSO,36.09775,-79.937306,21,5.00
SAV,32.127583,-81.202139,BOS,42.364347,-71.005181,17,-3.72
BWI,39.175361,-76.668333,JAX,30.494056,-81.687861,9,6.14
LAS,36.080056,-115.15225,TUS,32.116083,-110.941028,20,23.11
CHS,32.898647,-80.040528,CLE,41.411689,-81.849794,17,-11.50
MCI,39.297606,-94.713905,ORD,41.978603,-87.904842,5,2.81
SYR,43.111187,-76.106311,JFK,40.639751,-73.778925,12,38.22
LGA,40.777245,-73.872608,BUF,42.940525,-78.732167,14,-3.67
PIT,40.491467,-80.232872,LAX,33.942536,-118.408075,17,7.72
MSY,29.993389,-90.258028,HOU,29.645419,-95.278889,5,0.95
DAL,32.847111,-96.851778,LIT,34.729444,-92.224306,15,21.38
LAS,36.080056,-115.15225,SLC,40.788389,-111.977772,15,19.92
TPA,27.975472,-82.53325,ORD,41.978603,-87.904842,7,0.98
RSW,26.536167,-81.755167,CVG,39.048836,-84.667822,17,14.91
DEN,39.861656,-104.673178,CLE,41.411689,-81.849794,0,0.75
LAX,33.942536,-118.408075,JAC,43.607333333,-110.73775,9,11.57
DTW,42.212444,-83.353389,SYR,43.111187,-76.106311,19,27.36
MOB,30.691231,-88.242814,DFW,32.896828,-97.037997,12,13.32
CLT,35.214,-80.943139,MSY,29.993389,-90.258028,16,6.20
RSW,26.536167,-81.755167,MKE,42.947222,-87.896583,17,20.68
DFW,32.896828,-97.037997,TUL,36.198389,-95.888111,13,16.08
SDF,38.1740858,-85.7364989,PHX,33.434278,-112.011583,7,-0.56
SFO,37.618972,-122.374889,LGB,33.817722,-118.151611,12,12.59
DEN,39.861656,-104.673178,CPR,42.908,-106.464417,22,9.12
ABQ,35.0402222,-106.6091944,SAN,32.733556,-117.189667,10,2.25
MKE,42.947222,-87.896583,IAH,29.984433,-95.341442,7,6.36
CLT,35.214,-80.943139,EWR,40.6925,-74.168667,10,7.48
GCC,44.3489167,-105.5393611,DEN,39.861656,-104.673178,8,-6.00
ATL,33.636719,-84.428067,AUS,30.194528,-97.669889,19,14.22
GEG,47.619861,-117.533833,DEN,39.861656,-104.673178,19,0.00
SLC,40.788389,-111.977772,LAX,33.942536,-118.408075,16,4.77
HSV,34.6371944,-86.7750556,IAH,29.984433,-95.341442,20,11.20
ELP,31.80725,-106.377583,HOU,29.645419,-95.278889,6,1.72
EWR,40.6925,-74.168667,IAD,38.944533,-77.455811,9,9.78
CPR,42.908,-106.464417,DEN,39.861656,-104.673178,16,14.42
DFW,32.896828,-97.037997,BOS,42.364347,-71.005181,23,14.14
DEN,39.861656,-104.673178,SFO,37.618972,-122.374889,6,-0.23
MSY,29.993389,-90.258028,LAX,33.942536,-118.408075,18,14.28
DEN,39.861656,-104.673178,RNO,39.499108,-119.768108,9,10.32
DFW,32.896828,-97.037997,SDF,38.1740858,-85.7364989,12,6.57
PHL,39.871944,-75.241139,STL,38.748697,-90.370028,9,-1.86
SNA,33.675667,-117.868222,DFW,32.896828,-97.037997,14,11.75
DTW,42.212444,-83.353389,DFW,32.896828,-97.037997,20,18.75
PHX,33.434278,-112.011583,SFO,37.618972,-122.374889,6,0.34
CMH,39.997972,-82.891889,MSP,44.881956,-93.221767,14,1.52
FWA,40.978472,-85.195139,ORD,41.978603,-87.904842,5,24.18
PVD,41.732581,-71.420383,DEN,39.861656,-104.673178,10,26.67
MOB,30.691231,-88.242814,GPT,30.407278,-89.070111,14,54.00
DEN,39.861656,-104.673178,MCO,28.429394,-81.308994,20,18.68
SFO,37.618972,-122.374889,ABQ,35.0402222,-106.6091944,11,8.88
DEN,39.861656,-104.673178,DSM,41.533972,-93.663083,20,17.87
IAD,38.944533,-77.455811,ORD,41.978603,-87.904842,5,-1.85
IAH,29.984433,-95.341442,BTR,30.533167,-91.149639,21,10.00
HNL,21.318681,-157.922428,DEN,39.861656,-104.673178,23,4.17
DCA,38.852083,-77.037722,MSY,29.993389,-90.258028,15,10.83
ATL,33.636719,-84.428067,BTV,44.471861,-73.153278,10,42.00
ATL,33.636719,-84.428067,CHO,38.138639,-78.452861,22,-5.00
LAX,33.942536,-118.408075,PIT,40.491467,-80.232872,10,7.10
MDW,41.785972,-87.752417,PVD,41.732581,-71.420383,14,15.38
CLT,35.214,-80.943139,RSW,26.536167,-81.755167,1,-6.00
JAX,30.494056,-81.687861,FLL,26.072583,-80.15275,10,6.38
RIC,37.505167,-77.319667,BOS,42.364347,-71.005181,14,9.36
ORD,41.978603,-87.904842,FLL,26.072583,-80.15275,17,21.52
IAH,29.984433,-95.341442,ORD,41.978603,-87.904842,16,20.34
FLL,26.072583,-80.15275,BWI,39.175361,-76.668333,16,19.13
PHL,39.871944,-75.241139,SDF,38.1740858,-85.7364989,18,-6.00
MKE,42.947222,-87.896583,PHX,33.434278,-112.011583,13,13.02
DTW,42.212444,-83.353389,AUS,30.194528,-97.669889,19,17.04
DTW,42.212444,-83.353389,MSN,43.139858,-89.337514,17,9.18
MDW,41.785972,-87.752417,PIT,40.491467,-80.232872,12,1.42
JFK,40.639751,-73.778925,CLE,41.411689,-81.849794,19,25.65
RDU,35.877639,-78.787472,PHL,39.871944,-75.241139,12,29.00
SFO,37.618972,-122.374889,ASE,39.2232,-106.869,19,2.84
IAH,29.984433,-95.341442,SNA,33.675667,-117.868222,14,12.33
MSN,43.139858,-89.337514,DFW,32.896828,-97.037997,11,5.91
DEN,39.861656,-104.673178,MHT,42.932556,-71.435667,15,18.00
MDW,41.785972,-87.752417,ALB,42.748267,-73.801692,19,25.08
GPT,30.407278,-89.070111,ATL,33.636719,-84.428067,7,-5.00
SFO,37.618972,-122.374889,MRY,36.587,-121.842944,19,10.11
IND,39.717331,-86.294383,RSW,26.536167,-81.755167,8,2.94
RSW,26.536167,-81.755167,CAK,40.9160833,-81.4421944,13,11.97
PHX,33.434278,-112.011583,EWR,40.6925,-74.168667,22,9.32
PHX,33.434278,-112.011583,FAT,36.776194,-119.71814,19,5.16
BOI,43.564361,-116.222861,SEA,47.449,-122.309306,6,2.57
MCO,28.429394,-81.308994,ATL,33.636719,-84.428067,21,17.61
SLC,40.788389,-111.977772,MCI,39.297606,-94.713905,11,-6.60
LAX,33.942536,-118.408075,DFW,32.896828,-97.037997,15,13.53
CLT,35.214,-80.943139,DTW,42.212444,-83.353389,19,8.15
PVD,41.732581,-71.420383,MCO,28.429394,-81.308994,14,10.55
MAF,31.942528,-102.201914,DFW,32.896828,-97.037997,7,-4.40
MSY,29.993389,-90.258028,MDW,41.785972,-87.752417,14,16.29
PHX,33.434278,-112.011583,BWI,39.175361,-76.668333,22,4.09
BNA,36.124472,-86.678194,CHS,32.898647,-80.040528,18,27.69
DTW,42.212444,-83.353389,LAN,42.7787,-84.587357,16,7.92
SBA,34.426211,-119.840372,SFO,37.618972,-122.374889,17,18.12
DFW,32.896828,-97.037997,ORD,41.978603,-87.904842,21,18.82
JFK,40.639751,-73.778925,CHS,32.898647,-80.040528,17,6.50
LGA,40.777245,-73.872608,XNA,36.2818694,-94.3068111,12,39.00
JFK,40.639751,-73.778925,OAK,37.721278,-122.220722,18,17.38
DTW,42.212444,-83.353389,MSY,29.993389,-90.258028,8,2.30
IAH,29.984433,-95.341442,SAN,32.733556,-117.189667,15,15.74
JAX,30.494056,-81.687861,ORF,36.894611,-76.201222,13,10.89
SEA,47.449,-122.309306,SNA,33.675667,-117.868222,15,-1.52
BWI,39.175361,-76.668333,ABQ,35.0402222,-106.6091944,16,19.63
STL,38.748697,-90.370028,PIA,40.664203,-89.693258,11,140.00
PHX,33.434278,-112.011583,SJC,37.3626,-121.929022,14,9.14
IAD,38.944533,-77.455811,EWR,40.6925,-74.168667,16,34.78
FAT,36.776194,-119.71814,SEA,47.449,-122.309306,11,11.66
OAK,37.721278,-122.220722,SEA,47.449,-122.309306,19,24.95
CHA,35.035278,-85.203808,DFW,32.896828,-97.037997,17,4.46
PHX,33.434278,-112.011583,SLC,40.788389,-111.977772,11,5.92
SAT,29.533694,-98.469778,BWI,39.175361,-76.668333,19,11.19
MIA,25.79325,-80.290556,PHX,33.434278,-112.011583,9,2.89
IAH,29.984433,-95.341442,MOB,30.691231,-88.242814,21,9.44
TPA,27.975472,-82.53325,STL,38.748697,-90.370028,16,19.89
LGA,40.777245,-73.872608,MSP,44.881956,-93.221767,9,11.68
BNA,36.124472,-86.678194,BOS,42.364347,-71.005181,18,14.67
BWI,39.175361,-76.668333,SLC,40.788389,-111.977772,20,-1.00
DAL,32.847111,-96.851778,SFO,37.618972,-122.374889,21,38.86
BGR,44.807444,-68.828139,DTW,42.212444,-83.353389,8,3.07
MDW,41.785972,-87.752417,FLL,26.072583,-80.15275,5,-0.10
SNA,33.675667,-117.868222,DAL,32.847111,-96.851778,7,1.60
MDW,41.785972,-87.752417,LGA,40.777245,-73.872608,20,21.90
EWR,40.6925,-74.168667,GSO,36.09775,-79.937306,9,-6.00
BWI,39.175361,-76.668333,IND,39.717331,-86.294383,8,7.84
CLT,35.214,-80.943139,IND,39.717331,-86.294383,19,11.71
LBB,33.663639,-101.822778,DFW,32.896828,-97.037997,16,14.89
LAS,36.080056,-115.15225,DSM,41.533972,-93.663083,10,2.80
BDL,41.938889,-72.683222,CLE,41.411689,-81.849794,10,-8.67
LAS,36.080056,-115.15225,AUS,30.194528,-97.669889,18,22.27
DAL,32.847111,-96.851778,LBB,33.663639,-101.822778,6,0.11
MEM,35.042417,-89.976667,BWI,39.175361,-76.668333,18,24.16
SAN,32.733556,-117.189667,MSP,44.881956,-93.221767,9,14.83
DTW,42.212444,-83.353389,SYR,43.111187,-76.106311,10,3.41
MDW,41.785972,-87.752417,SDF,38.1740858,-85.7364989,22,17.74
JFK,40.639751,-73.778925,BUF,42.940525,-78.732167,23,17.08
SFO,37.618972,-122.374889,LGB,33.817722,-118.151611,19,15.62
STL,38.748697,-90.370028,MIA,25.79325,-80.290556,17,7.78
DCA,38.852083,-77.037722,DAL,32.847111,-96.851778,15,7.91
SJC,37.3626,-121.929022,SLC,40.788389,-111.977772,20,-3.61
DCA,38.852083,-77.037722,CMH,39.997972,-82.891889,18,-5.50
